step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
253.0,cash_in,19694.89,c1017160154,14975.0,34669.89,c1685575159,0.0,0.0,0.0
163.0,cash_out,107249.89,c540371973,0.0,0.0,c1821106879,985844.5,1093094.38,0.0
137.0,payment,12096.07,c915792104,11354.0,0.0,m1940725787,0.0,0.0,0.0
300.0,payment,45164.95,c1086694405,29922.0,0.0,m791349362,0.0,0.0,0.0
164.0,cash_in,63187.12,c605477720,6919413.35,6982600.47,c741528210,30518170.59,30454983.47,0.0
404.0,payment,2766.25,c631684492,142592.0,139825.75,m71163940,0.0,0.0,0.0
349.0,cash_out,4994.93,c829636392,0.0,0.0,c847785470,326650.78,331645.72,0.0
132.0,payment,13517.76,c507775115,740014.01,0.0,m1388615441,0.0,0.0,0.0
235.0,payment,36822.38,c2036051676,0.0,0.0,m386760055,0.0,0.0,0.0
166.0,cash_out,77612.0,c497500687,29067.0,0.0,c994322239,234540.07,206184.72,0.0
406.0,cash_out,71321.55,c1061983643,106690.0,0.0,c2074404945,1251567.47,1540296.62,0.0
356.0,payment,12167.13,c1437719893,30516.0,18348.87,m1012779632,0.0,0.0,0.0
356.0,cash_out,13222.19,c301748703,175178.0,161955.81,c1223467301,10103.7,23325.89,0.0
308.0,cash_out,83024.64,c1819602271,0.0,0.0,c2058605889,2679636.75,2762661.39,0.0
210.0,cash_in,158151.88,c1747868549,6185410.83,6343562.71,c96407452,710271.45,552119.56,0.0
347.0,payment,62960.96,c1257539833,65338.0,2377.04,m1526820663,0.0,206184.72,0.0
250.0,payment,39003.69,c1587872286,51064.0,12060.31,m1534166009,0.0,0.0,0.0
352.0,cash_in,174645.73,c1899810821,938.0,175583.73,c914306223,57214.44,0.0,0.0
588.0,cash_out,112388.43,c4arr$,5573.0,0.0,c1472015456,126983.74,239372.17,0.0
161.0,cash_in,222084.86,c83726211,15801.0,237885.86,c1919881039,62624.99,0.0,0.0
12.0,payment,12760.15,c1169057008,996213.72,983453.56,m883181869,0.0,0.0,0.0
139.0,cash_in,51193.64,c1810079384,9676193.18,9727386.81,c1076438241,156031.8,104838.16,0.0
140.0,cash_out,21342.09,c805250120,0.0,0.0,c808944326,1793959.43,1815301.52,0.0
307.0,cash_out,77905.87,c1695880339,13473.0,0.0,c1781570985,0.0,77905.87,0.0
180.0,payment,12502.7,c1459844552,0.0,0.0,c4arr$,0.0,0.0,0.0
355.0,cash_out,144950.68,c1295709510,5018.0,0.0,c1431848891,0.0,206184.72,0.0
15.0,payment,4258.98,c1134959544,11856.0,7597.02,m343355259,0.0,0.0,0.0
235.0,cash_out,120797.6,c956747071,0.0,0.0,c1303498195,128753.815,2927552.89,0.0
215.0,transfer,44307.99,c1157901834,0.0,0.0,c606810733,417311.16,461619.16,0.0
687.0,payment,6598.56,c1175115054,0.0,0.0,m1614612686,0.0,0.0,0.0
142.0,payment,7386.78,c478862579,12230.0,4843.22,m965235155,0.0,0.0,0.0
252.0,payment,35630.15,c1607079068,0.0,0.0,m752177280,0.0,0.0,0.0
346.0,cash_out,78547.23,c242173833,0.0,0.0,c253018844,2916647.68,2995194.92,0.0
420.0,cash_out,145203.01,c734704522,194048.59,0.0,c1680135716,1538757.43,1683960.44,0.0
374.0,payment,26041.07,c1971880049,0.0,0.0,m1207214612,0.0,0.0,0.0
252.0,payment,41177.0,c1822359504,2068.0,0.0,m1758145448,0.0,0.0,0.0
211.0,payment,120366.33,c1280863258,3620027.51,3740393.84,c346145484,2178166.96,206184.72,0.0
227.0,cash_out,286574.72,c1402351221,14914.5,0.0,c1720252597,128753.815,1025229.07,0.0
40.0,cash_in,42162.01,c343001458,98871.0,141033.01,c1241261398,6108621.48,6066459.47,0.0
330.0,payment,13265.39,c608290641,312655.0,299389.61,c4arr$,128753.815,0.0,0.0
178.0,cash_in,283932.37,c1277586724,6322703.74,6606636.11,c2108175056,389777.45,105845.08,0.0
238.0,payment,906.79,c2091337454,117165.0,116258.21,m1413712741,0.0,0.0,0.0
378.0,payment,7675.23,c1630749121,5078.0,0.0,m1463123546,128753.815,0.0,0.0
371.0,payment,415.65,c24053278,0.0,0.0,m61947831,0.0,0.0,0.0
233.0,cash_in,71321.55,c300542717,2143203.97,2226819.76,c976892853,3678507.39,3594891.6,0.0
161.0,cash_out,66991.11,c1110153951,0.0,0.0,c744630481,128753.815,1964965.35,0.0
687.0,cash_out,305062.07,c40012009,22360.87,0.0,c2102413302,700270.05,1005332.12,0.0
276.0,transfer,135693.0,c2032716788,0.0,0.0,c4arr$,2435669.57,2571362.57,0.0
226.0,cash_out,602223.38,c1735527301,0.0,0.0,c1929002523,3738016.29,4340239.66,0.0
250.0,transfer,863708.5,c387844099,0.0,0.0,c661227270,7737526.0,206184.72,0.0
288.0,cash_in,259378.26,c841211071,2988476.66,3247854.92,c1797311219,3390642.1,3131263.84,0.0
9.0,transfer,2018378.02,c1017063696,0.0,0.0,c1825389809,4288783.13,6470966.81,0.0
16.0,cash_out,130951.17,c2033308168,64629.0,0.0,c732950778,81906.31,212857.48,0.0
310.0,transfer,1988930.95,c916372962,0.0,0.0,c1293949664,2658910.13,4647841.08,0.0
303.0,cash_out,113272.64,c860901493,14914.5,0.0,c2090275133,8267090.93,8380363.57,0.0
400.0,payment,14097.64,c598722415,109957.12,95859.48,m1439528908,0.0,0.0,0.0
21.0,payment,71321.55,c844935800,67052.0,53689.02,m901298059,0.0,0.0,0.0
168.0,cash_in,162032.78,c1801665370,14914.5,5351516.14,c149477536,598082.42,436049.64,0.0
228.0,payment,18946.58,c1813950909,0.0,0.0,m1976331942,0.0,0.0,0.0
359.0,cash_in,122864.44,c58594603,12301851.93,12424716.37,c321939309,637429.88,514565.44,0.0
42.0,cash_in,221721.23,c862962368,6691823.01,6913544.24,c1826731670,128753.815,54569.42,0.0
13.0,cash_out,297023.66,c4arr$,0.0,0.0,c989504089,1481519.36,1778543.02,0.0
546.0,payment,2025.81,c1312443087,210.0,0.0,m780558318,0.0,0.0,0.0
230.0,cash_out,34692.92,c442848066,204765.54,170072.62,c85171831,2957044.22,2991737.13,0.0
207.0,cash_out,91327.06,c600123090,0.0,0.0,c1320084781,128753.815,650039.31,0.0
14.0,payment,20519.42,c20253363,0.0,0.0,c4arr$,0.0,0.0,0.0
260.0,transfer,2551570.4,c1406374996,0.0,0.0,c610837826,3277797.69,5829368.09,0.0
396.0,cash_out,33586.5,c536509007,0.0,0.0,c1799423560,6083766.75,6117353.25,0.0
356.0,cash_out,78034.55,c98999992,0.0,0.0,c1624596230,85631.06,163665.61,0.0
228.0,cash_in,273244.42,c1346675971,302958.0,576202.42,c466901617,0.0,0.0,0.0
250.0,payment,28605.93,c450114787,123496.0,0.0,m2114189225,0.0,0.0,0.0
380.0,cash_out,95769.25,c974913210,0.0,0.0,c1639861845,857500.36,953269.61,0.0
16.0,cash_out,105288.28,c1019866931,0.0,0.0,c418449297,524099.32,673339.31,0.0
401.0,payment,21150.94,c389970879,33785.0,12634.06,m517876720,0.0,0.0,0.0
325.0,payment,28617.02,c1338020028,0.0,0.0,m1715286796,0.0,0.0,0.0
144.0,payment,4.88,c779956382,72190.0,72185.12,m1285592998,0.0,0.0,0.0
33.0,payment,12548.2,c913409195,236.0,0.0,m1762883036,0.0,0.0,0.0
282.0,cash_out,14041.17,c2090192796,779.0,0.0,c67635922,66060.56,80101.74,0.0
250.0,payment,4125.55,c1095541003,10231.0,6105.45,m230163887,0.0,0.0,0.0
45.0,cash_in,34535.96,c4arr$,845932.0,880467.96,c227071566,128753.815,0.0,0.0
182.0,cash_in,178366.86,c613613359,7191.0,185557.86,c1876986074,98656.13,0.0,0.0
377.0,cash_out,20808.71,c955638782,0.0,0.0,c967997023,211976.37,232785.08,0.0
228.0,cash_in,71321.55,c1356889572,744226.33,1196092.09,c1863367008,1973573.36,1521707.59,0.0
205.0,cash_in,95654.84,c1448846909,10247626.21,10343281.05,c545622885,115117.91,19463.07,0.0
625.0,transfer,10000000.0,c1179529142,13020974.53,3020974.53,c2073831661,0.0,0.0,1.0
228.0,cash_out,31669.84,c926059874,0.0,0.0,c1407741379,218551.52,250221.36,0.0
17.0,payment,32149.73,c1079940589,458759.0,426609.27,m794162916,0.0,0.0,0.0
325.0,cash_in,213440.4,c702622085,11661.0,225101.4,c492787117,374594.0,161153.6,0.0
395.0,payment,13315.45,c1848469071,49973.0,36657.55,m2093536579,0.0,0.0,0.0
250.0,payment,4863.36,c2119456716,0.0,0.0,m1287980349,0.0,0.0,0.0
11.0,transfer,1726352.65,c1810377829,164.0,0.0,c1062630352,95714.48,1822067.13,0.0
140.0,cash_in,71321.55,c305848800,8050549.85,8198343.78,c1761451001,733410.93,585617.0,0.0
227.0,cash_in,491830.7,c510002718,10500.0,502330.7,c1088857899,617973.34,126142.64,0.0
404.0,cash_in,103414.06,c654854511,15167878.66,15271292.72,c1334606363,979453.25,876039.19,0.0
177.0,payment,115384.34,c64833600,330654.0,215269.66,c138850596,16850.0,405625.1,0.0
396.0,cash_out,71459.96,c1778036968,0.0,0.0,c451347881,621159.64,692619.6,0.0
185.0,cash_out,239041.98,c1346650287,37453.0,0.0,c188112161,4078429.89,4317471.87,0.0
17.0,payment,92699.27,c1184181039,41915.0,0.0,c696804092,3479.0,96178.27,0.0
38.0,cash_out,141248.8,c1931473298,0.0,0.0,c1857357520,2770262.38,206184.72,0.0
179.0,cash_out,334147.67,c1679193247,1160.0,0.0,c1160323944,36658.05,370805.72,0.0
400.0,cash_out,419261.38,c713253304,396188.0,0.0,c1630174965,3162290.7,3581552.08,0.0
370.0,transfer,4653693.58,c1397437584,107368.0,0.0,c264919506,4670.66,4658364.24,0.0
380.0,cash_out,188559.02,c479088954,11068.0,0.0,c1527532879,0.0,188559.02,0.0
527.0,payment,4285.26,c4arr$,8050.0,3764.74,m2078498889,0.0,0.0,0.0
705.0,cash_in,249821.75,c1687942360,61292.0,311113.75,c833057447,568007.08,318185.33,0.0
282.0,payment,16149.78,c670785877,75715.0,59565.22,m225219488,0.0,0.0,0.0
15.0,cash_out,31755.65,c978862929,21091.0,0.0,c1707835146,546664.06,578419.72,0.0
352.0,cash_out,192563.77,c1323902823,0.0,0.0,c143103274,128753.815,1054870.16,0.0
370.0,cash_out,322299.9,c1193800591,2223.0,0.0,c507800897,128753.815,322299.9,0.0
275.0,cash_in,480660.91,c2002841645,18810260.64,19290921.54,c2025448783,4108937.43,3628276.53,0.0
211.0,transfer,40969.15,c2118283901,0.0,0.0,c471560759,109874.56,150843.71,0.0
250.0,cash_out,317207.9,c262330035,646008.0,328800.1,c1388213832,3051218.13,3368426.03,0.0
17.0,transfer,1229964.8,c490825437,562.0,0.0,c1699310795,33571.0,885355.28,0.0
353.0,cash_out,35133.78,c4arr$,17210.0,0.0,c545977410,0.0,35133.78,0.0
226.0,cash_out,106045.2,c1136604022,2403.0,0.0,c319454869,210565.69,316610.89,0.0
374.0,payment,16956.53,c2132806065,14285.0,0.0,c1617191480,350091.56,367048.09,0.0
348.0,cash_out,108207.39,c395827539,10020.0,0.0,c1948679332,0.0,108207.39,0.0
182.0,payment,265736.36,c953041613,0.0,0.0,c799357755,280290.48,546026.84,0.0
282.0,cash_out,66754.12,c864619770,626.0,0.0,c1008057470,92969.52,159723.64,0.0
42.0,payment,10373.94,c465315119,0.0,0.0,m2011694661,0.0,0.0,0.0
690.0,payment,71321.55,c2040354563,0.0,0.0,m1422476016,0.0,0.0,0.0
225.0,payment,28535.38,c1287285646,297648.71,269113.33,m863037284,0.0,0.0,0.0
182.0,transfer,1001581.32,c2034527498,106024.0,0.0,c935746284,205486.29,1207067.61,0.0
207.0,cash_out,34264.72,c695390084,0.0,0.0,c1262424264,128753.815,777114.97,0.0
300.0,payment,31886.25,c2085147666,137077.0,105190.75,m629170943,0.0,0.0,0.0
14.0,cash_in,160807.05,c2039567791,11527066.73,11687873.78,c1709437931,3911538.28,3750731.23,0.0
474.0,cash_out,260666.18,c724119447,15682.0,0.0,c1459028747,65550.09,326216.27,0.0
307.0,cash_in,286063.62,c2108581996,5814496.38,6100560.01,c432744903,9832381.91,9546318.29,0.0
331.0,payment,11484.4,c1134723290,10941.0,0.0,m546307205,128753.815,0.0,0.0
250.0,cash_out,37665.07,c224948399,0.0,0.0,c919224807,1235670.24,1273335.31,0.0
205.0,payment,66588.86,c1287200076,22802.8,0.0,m1607028980,0.0,0.0,0.0
16.0,cash_in,324604.57,c2078488546,12341.0,336945.57,c1746588875,221069.9,27032.15,0.0
358.0,payment,9551.32,c1184704921,20307.0,10755.68,c4arr$,0.0,0.0,0.0
133.0,cash_in,113882.91,c2033693138,14914.5,1187029.56,c1837820275,5398760.44,5284877.52,0.0
278.0,payment,35076.09,c1227165011,1342.0,0.0,c356139072,3737.11,38813.2,0.0
131.0,payment,46899.33,c1838960463,105.0,0.0,m1343607485,0.0,0.0,0.0
352.0,cash_out,120396.43,c1975678593,0.0,0.0,c1626852381,731909.88,852306.31,0.0
14.0,cash_out,1006.8,c1086718721,7041.0,6034.2,c1339765646,735247.59,486601.05,0.0
284.0,cash_out,61491.18,c1465289781,0.0,0.0,c1388832394,1075932.45,1137423.62,0.0
399.0,cash_out,541985.56,c1123243294,27702.0,0.0,c1927886090,64328.3,606313.86,0.0
250.0,cash_in,409217.11,c1232368311,12764920.59,13174137.7,c773479487,4395034.32,206184.72,0.0
155.0,cash_in,71321.55,c1441334643,2216.0,195447.03,c871487562,6713188.6,6519957.57,0.0
253.0,cash_out,40863.05,c1641882955,20807.0,0.0,c204904919,128753.815,140446.24,0.0
236.0,payment,22464.79,c587376509,435975.0,413510.21,m303742646,0.0,0.0,0.0
35.0,cash_out,97613.75,c1829666817,0.0,0.0,c1484571177,433401.35,531015.1,0.0
179.0,cash_out,545704.9,c4arr$,230376.87,0.0,c170838433,973298.82,1519003.72,0.0
259.0,cash_out,183815.43,c113203919,54455.0,0.0,c56574018,128753.815,250265.1,0.0
185.0,cash_out,32166.5,c569234532,0.0,0.0,c1681283844,501487.95,533654.45,0.0
129.0,payment,45345.33,c1235293850,0.0,0.0,m503135815,0.0,0.0,0.0
358.0,cash_out,233888.14,c853445346,135.0,0.0,c226895885,248579.2,482467.34,0.0
33.0,payment,1463.25,c1939635380,0.0,0.0,m530265248,0.0,0.0,0.0
132.0,payment,376.32,c539453119,0.0,0.0,m1034097774,0.0,0.0,0.0
39.0,cash_out,45213.98,c817958341,5546.0,0.0,c43211131,0.0,45213.98,0.0
12.0,cash_out,378645.69,c1620933003,61923.0,0.0,c1015129370,634626.45,1083020.27,0.0
305.0,debit,2201.3,c4arr$,30722.0,28520.7,c735242754,211249.22,213450.52,0.0
250.0,cash_out,85781.46,c826239065,0.0,0.0,c4arr$,379005.23,333531.23,0.0
131.0,payment,20248.23,c1532169603,0.0,0.0,m1661482295,0.0,0.0,0.0
162.0,payment,17762.64,c1297202669,15959.0,0.0,m444679446,0.0,0.0,0.0
132.0,transfer,164626.75,c2050953468,0.0,0.0,c1560645751,2204164.89,2368791.64,0.0
11.0,payment,35641.83,c1956734542,204847.5,169205.67,m1107876444,0.0,0.0,0.0
250.0,transfer,540426.2,c1576340445,584.0,0.0,c864958317,493082.32,1033508.52,0.0
380.0,cash_in,386910.41,c1798155382,6597012.45,6983922.86,c1684459829,590694.03,203783.62,0.0
182.0,cash_out,27554.74,c1338137283,212727.0,185172.26,c1835388992,0.0,27554.74,0.0
401.0,cash_out,134815.11,c454034913,0.0,0.0,c1177164331,956936.34,1091751.45,0.0
130.0,cash_out,71321.55,c498612850,0.0,0.0,c1640631965,21706879.86,21863594.99,0.0
380.0,payment,3376.89,c1656061236,0.0,0.0,m1431141002,0.0,0.0,0.0
189.0,cash_out,195196.97,c4arr$,106161.55,0.0,c34508185,2801356.03,2996553.0,0.0
12.0,payment,37332.68,c1192992988,4370406.6,4407739.28,c2106950445,792745.84,755413.15,0.0
273.0,cash_out,250701.65,c443987665,0.0,0.0,c1239023124,1205005.93,1455707.58,0.0
304.0,cash_out,167162.95,c1884897384,56064.44,0.0,c17387953,1442289.95,1609452.9,0.0
250.0,cash_in,117651.74,c621911714,14411957.42,14529609.16,c1303306998,516464.74,398812.99,0.0
279.0,cash_in,546768.4,c4arr$,2031899.72,2578668.11,c238377372,1767699.27,1220930.88,0.0
250.0,cash_out,501802.92,c1812627334,61381.0,0.0,c4arr$,734856.75,1614311.57,0.0
256.0,transfer,83501.89,c923884106,0.0,0.0,c1564100623,4597198.97,4680700.86,0.0
308.0,cash_out,307352.38,c613505889,0.0,0.0,c1191948500,702279.41,1009631.79,0.0
324.0,cash_out,233135.58,c1089444114,0.0,0.0,c168442955,516111.08,749246.65,0.0
284.0,payment,12363.94,c2126239118,159724.0,147360.06,m533438283,0.0,0.0,0.0
347.0,cash_in,218459.09,c360430326,164692.9,383152.0,c1825774546,775986.85,557527.76,0.0
194.0,payment,11835.45,c804443561,14682.3,2846.85,m1838973379,0.0,0.0,0.0
183.0,payment,11063.22,c952950002,15034.37,3971.15,m1780229417,0.0,0.0,0.0
334.0,cash_in,151145.45,c1030826267,5836025.42,5987170.87,c1728445529,431552.52,206184.72,0.0
260.0,cash_out,164427.78,c50524174,343620.0,179192.22,c4arr$,336918.94,501346.72,0.0
10.0,payment,2813.87,c1674048544,3913.0,1099.13,m754105592,0.0,206184.72,0.0
37.0,cash_in,383237.12,c272949708,103064.0,486301.12,c2038626634,201662.69,0.0,0.0
300.0,cash_out,113475.64,c1591621927,30.0,0.0,c1755909882,954599.44,1068075.08,0.0
42.0,payment,2943.21,c1092180894,1958.0,0.0,m1995956169,0.0,0.0,0.0
404.0,payment,9357.03,c2096348682,14914.5,179451.28,m899883077,0.0,0.0,0.0
400.0,cash_out,506069.6,c992279745,0.0,0.0,c234709252,5232350.07,5738419.67,0.0
20.0,cash_out,2108.88,c4arr$,10180.0,8071.12,c501269807,265401.21,267510.09,0.0
404.0,payment,1629.7,c42845525,0.0,0.0,m287009040,0.0,0.0,0.0
217.0,cash_out,131243.04,c4arr$,0.0,0.0,c849334622,9774986.03,206184.72,0.0
204.0,payment,231257.6,c932184618,815027.7,0.0,c1567734252,313984.67,545242.28,0.0
14.0,cash_out,209023.86,c360302398,0.0,0.0,c220065931,474757.03,772425.21,0.0
347.0,cash_out,88168.48,c1872262824,0.0,0.0,c2112448623,376043.56,464212.04,0.0
178.0,cash_in,301310.25,c593747790,6479191.51,6780501.77,c1540506966,391027.59,89717.34,0.0
565.0,cash_out,364210.89,c1779351208,157475.0,0.0,c65656399,0.0,364210.89,0.0
373.0,transfer,1201929.4,c605764597,1046.41,0.0,c1311388565,2620173.34,3822102.74,0.0
301.0,payment,7490.73,c43993795,376506.86,369016.13,m1733636591,0.0,0.0,0.0
258.0,cash_out,231952.53,c1325413670,29943.0,0.0,c518820597,0.0,231952.53,0.0
396.0,cash_out,89648.02,c946362139,0.0,0.0,c746686655,457268.65,546916.67,0.0
250.0,transfer,5026817.49,c834041390,106933.0,0.0,c2143571473,255146.0,5021361.63,0.0
379.0,transfer,218148.93,c2038546798,30714.0,0.0,c1883834031,0.0,218148.93,0.0
214.0,cash_out,330637.95,c1673055389,0.0,0.0,c4arr$,433497.84,764135.79,0.0
17.0,transfer,71321.55,c1994845432,0.0,0.0,c2116179610,861484.9,1315653.72,0.0
250.0,transfer,1208823.77,c790937596,19995.0,0.0,c612439529,580337.19,1789160.96,0.0
188.0,cash_out,222043.76,c2080760009,30395.0,0.0,c138449315,0.0,68961.77,0.0
299.0,cash_out,412143.68,c1537189796,462518.0,50374.32,c1605374380,285264.51,697408.19,0.0
405.0,payment,10413.48,c579532536,41666.0,0.0,c4arr$,0.0,0.0,0.0
305.0,cash_out,601930.04,c4arr$,14630.0,0.0,c1834842568,566051.18,1167981.21,0.0
39.0,transfer,746611.54,c1017588847,174448.0,0.0,c1415268548,235489.92,982101.46,0.0
209.0,cash_out,37998.65,c662307849,23845.0,0.0,c1418842986,612122.91,650121.56,0.0
250.0,cash_out,41443.69,c1285470426,0.0,0.0,c4arr$,962466.58,1003910.27,0.0
250.0,cash_out,13866.39,c1792318083,10518.0,0.0,c349813048,82868.16,96734.54,0.0
186.0,cash_out,22411.38,c786620328,0.0,0.0,c4arr$,30035.67,52447.05,0.0
157.0,cash_out,132510.67,c1104468963,11.0,0.0,c518228674,63685.71,196196.38,0.0
179.0,cash_out,93096.27,c60619905,0.0,0.0,c135290952,1083517.64,1176613.91,0.0
160.0,cash_out,536068.58,c1026723622,41373.0,0.0,c872734828,0.0,536068.58,0.0
20.0,payment,6039.44,c990521341,2091.0,0.0,m112677030,0.0,0.0,0.0
281.0,cash_in,185359.32,c697637007,12853.38,198212.71,c1773420750,224618.66,39259.34,0.0
404.0,payment,18403.53,c2018182785,793.0,0.0,m1102864622,0.0,0.0,0.0
522.0,cash_out,95483.26,c1933742245,146.0,0.0,c1020118119,0.0,95483.26,0.0
7.0,transfer,355810.19,c225149737,15488.0,0.0,c892686452,4018.0,84046.97,0.0
398.0,cash_out,86565.11,c565685222,199650.0,0.0,c1145385997,6350404.55,6567880.2,0.0
260.0,cash_out,189045.42,c822139298,249826.0,60780.58,c2112243246,611743.99,800789.42,0.0
143.0,cash_in,79559.8,c978054942,35443.0,115002.8,c1047854105,821786.8,742227.0,0.0
184.0,payment,9225.63,c1585980361,38472.0,29246.37,m471389131,0.0,0.0,0.0
326.0,cash_out,140921.76,c1230103305,110856.0,0.0,c348321710,0.0,140921.76,0.0
277.0,payment,1507594.84,c1901654109,0.0,0.0,c1992382542,1926102.43,3433697.27,0.0
380.0,cash_in,147052.44,c672526721,495061.37,642113.81,c1364748981,337761.64,190709.2,0.0
15.0,payment,2788.6,c1492022071,29718.83,26930.23,m475251861,0.0,0.0,0.0
306.0,payment,7737.35,c1835557462,406374.93,398637.59,m1004965807,0.0,0.0,0.0
162.0,cash_in,86931.76,c482436981,117778.0,204709.76,c215236744,0.0,0.0,0.0
351.0,payment,14967.3,c149787589,0.0,0.0,m928642713,0.0,0.0,0.0
251.0,cash_out,159033.41,c1546281284,0.0,0.0,c1535748787,812068.06,206184.72,0.0
284.0,cash_out,198977.93,c1196273416,0.0,0.0,c1920285477,1347989.86,1546967.78,0.0
136.0,payment,42608.55,c1630054498,357664.8,315056.25,m2142607004,0.0,0.0,0.0
43.0,payment,1171.43,c1032516651,17146.87,15975.44,m818045152,0.0,0.0,0.0
299.0,cash_out,114612.78,c1769034864,0.0,0.0,c4arr$,621511.14,736123.92,0.0
44.0,cash_out,185759.9,c579435852,0.0,0.0,c1602127918,1853259.42,2039019.32,0.0
397.0,cash_out,311085.81,c365325656,138669.17,0.0,c1554413884,623611.58,934697.39,0.0
209.0,cash_out,172395.59,c1146887471,11563.0,0.0,c1987843917,1227156.95,1399552.54,0.0
256.0,transfer,278042.58,c766841972,0.0,0.0,c465327601,360533.2,638575.77,0.0
155.0,cash_out,331882.65,c1951568847,0.0,0.0,c1750563752,1650103.95,1981986.6,0.0
300.0,cash_in,183418.63,c733495341,2697683.37,2881102.0,c4arr$,289674.44,206184.72,0.0
253.0,payment,19263.47,c1966561783,106760.0,87496.53,m1513945954,0.0,0.0,0.0
13.0,payment,19894.56,c1119300903,14914.5,476630.44,m1234699618,0.0,0.0,0.0
250.0,cash_out,194582.02,c715332124,0.0,0.0,c2065380873,357219.71,551801.73,0.0
259.0,transfer,479369.08,c6489835,0.0,0.0,c1080204614,1091014.99,1570384.07,0.0
405.0,cash_in,81721.36,c271057175,134.0,81855.36,c1828754622,5600803.52,206184.72,0.0
250.0,cash_in,87679.02,c322437445,2553838.6,2641517.62,c1309136529,9279246.28,9191567.27,0.0
325.0,payment,12280.38,c924150317,81692.1,69411.72,m1684543470,0.0,0.0,0.0
12.0,cash_out,16368.84,c1810852849,14914.5,4230.81,c1919930418,1670731.57,2198149.58,0.0
18.0,cash_out,151424.59,c1251889467,0.0,0.0,c1048459319,839543.4,990967.99,0.0
348.0,cash_out,279260.05,c57560095,0.0,0.0,c897969311,11824603.91,12103863.96,0.0
178.0,payment,13329.6,c895984142,0.0,0.0,m1663057953,0.0,0.0,0.0
402.0,cash_in,83927.62,c740345126,10066537.85,10150465.47,c1046413402,170532.63,86605.01,0.0
208.0,cash_out,30125.46,c1217801606,20655.0,0.0,c1466159311,455420.35,485545.81,0.0
283.0,transfer,470145.87,c1733990247,0.0,0.0,c443140557,546125.32,840955.67,0.0
324.0,payment,16926.45,c428624448,51241.0,34314.55,m664495984,0.0,0.0,0.0
324.0,cash_out,361664.36,c246191822,0.0,0.0,c1039422681,1149385.05,1511049.41,0.0
188.0,payment,4670.63,c639879782,3092.0,0.0,m1348028649,0.0,0.0,0.0
140.0,cash_out,83536.33,c984467038,114.0,0.0,c2022307426,0.0,83536.33,0.0
156.0,cash_in,346796.89,c4arr$,120503.0,467299.89,c2094386379,179471.59,0.0,0.0
327.0,payment,27112.27,c1332088791,105653.0,78540.73,m1624721623,0.0,0.0,0.0
282.0,payment,7925.18,c1593505016,393442.0,385516.82,m625071929,128753.815,0.0,0.0
257.0,cash_out,7499.94,c1350972237,255.0,0.0,c911864833,11547374.38,206184.72,0.0
236.0,payment,2998.53,c1830574950,0.0,0.0,m848865513,0.0,0.0,0.0
23.0,payment,4296.64,c2001651902,30054.0,25757.36,m777497243,0.0,0.0,0.0
186.0,payment,6442.65,c460052848,84087.44,77644.79,m515183146,0.0,0.0,0.0
324.0,payment,25300.19,c1786849846,0.0,0.0,m170059519,0.0,0.0,0.0
155.0,cash_out,230737.17,c1412052742,275501.0,44763.83,c4arr$,1224591.65,1455328.82,0.0
228.0,payment,22476.99,c135998335,0.0,0.0,m856853212,0.0,0.0,0.0
12.0,payment,4354.14,c1023937025,0.0,0.0,m1415832952,0.0,206184.72,0.0
37.0,transfer,730239.28,c2091751130,0.0,0.0,c1672819316,5822952.87,6553192.15,0.0
179.0,payment,4806.75,c1177872607,0.0,0.0,m106423045,0.0,0.0,0.0
18.0,payment,14548.17,c1644385212,164693.9,150145.73,m1833397401,0.0,206184.72,0.0
153.0,payment,71321.55,c304900583,0.0,0.0,m875249650,0.0,0.0,0.0
235.0,cash_out,60690.37,c1191600206,136.0,0.0,c1529273282,0.0,60690.37,0.0
188.0,payment,1824.82,c4arr$,63843.0,62018.18,m838922086,0.0,0.0,0.0
403.0,cash_in,67549.05,c4arr$,16170564.46,16238113.5,c904795079,212237.79,144688.74,0.0
130.0,payment,16697.4,c1469925947,30905.0,14207.6,m98799253,0.0,0.0,0.0
331.0,payment,27038.69,c2036649491,3054.0,0.0,m204004152,0.0,0.0,0.0
11.0,cash_in,15478.34,c587734829,88374.35,103852.69,c1712003741,2489514.11,2474035.78,0.0
474.0,cash_out,239976.69,c1454905904,1138.0,0.0,c677586568,0.0,239976.69,0.0
331.0,payment,1735.86,c186195118,100962.0,99226.14,m1240690391,0.0,0.0,0.0
236.0,payment,1761.35,c927062006,0.0,0.0,m1308935439,0.0,0.0,0.0
178.0,cash_in,163099.01,c945165009,5010.0,168109.01,c1130486096,2767101.26,2604002.25,0.0
378.0,cash_out,198175.65,c325349888,992.0,0.0,c1379813564,0.0,198175.65,0.0
15.0,payment,117315.34,c1685694147,1349863.38,1467178.72,c18586576,351365.67,234050.33,0.0
307.0,cash_out,170723.87,c1407414833,9007.0,0.0,c322755229,883753.22,1054477.09,0.0
274.0,cash_in,190750.82,c1521985841,2630586.41,2821337.22,c1849916718,574348.43,383597.61,0.0
355.0,payment,38084.88,c4arr$,0.0,0.0,m1573516434,0.0,0.0,0.0
353.0,cash_in,193736.87,c2027953248,11235.0,204971.87,c548611221,128753.815,991785.35,0.0
250.0,transfer,96107.91,c753954121,0.0,0.0,c1876142585,448311.68,544419.59,0.0
